id,age,job,work_experience(months),education,monthly_income,total_loans_count,active_loans_count,max_delay_days,possessions,count_dependents,marrige,credit_score
8261,52,worker,57,master,133579,6,3,4,5,1,married,0.57
8262,33,worker,22,bachelor,215686,2,0,4,3,2,single,0.46
8263,34,worker,95,bachelor,394261,3,1,18,4,0,single,0.47
8264,18,worker,67,none,330046,4,1,2,2,1,single,0.66
8265,33,entrepreneur,191,bachelor,1007514,4,3,13,7,1,married,0.67
8266,43,student,19,bachelor,117687,4,3,4,4,2,married,0.39
8267,24,student,6,bachelor,164284,1,0,8,2,3,married,0.48
8268,27,worker,99,bachelor,510666,2,1,7,4,0,single,0.62
8269,42,student,15,master,103173,0,0,8,4,2,married,0.52
8270,20,student,6,none,115018,2,0,8,2,1,single,0.51
8271,45,worker,99,bachelor,58554,2,0,11,4,1,married,0.55
8272,29,entrepreneur,77,bachelor,1098672,6,5,6,7,2,married,0.52
8273,31,entrepreneur,23,master,884126,1,0,6,6,1,married,0.58
8274,23,entrepreneur,182,bachelor,622320,4,3,14,5,0,single,0.67
8275,38,worker,45,master,169442,2,1,2,4,2,married,0.6
8276,59,entrepreneur,12,master,1894823,3,2,15,15,2,married,0.62
8277,42,worker,63,bachelor,102325,5,2,0,6,3,single,0.61
8278,26,unemployed,2,bachelor,86287,1,0,8,1,0,married,0.42
8279,46,student,7,bachelor,172642,2,1,5,4,1,married,0.49
8280,31,student,7,bachelor,15017,4,2,10,4,2,married,0.43
8281,48,worker,80,phd,553056,4,2,6,7,0,married,0.67
8282,43,unemployed,28,bachelor,86410,5,4,15,4,2,single,0.46
8283,18,unemployed,20,none,38597,0,0,2,3,1,single,0.68
8284,24,entrepreneur,16,master,1509998,1,0,3,12,0,single,0.66
8285,44,worker,31,master,335620,3,2,8,7,1,married,0.54
8286,36,worker,90,bachelor,436618,2,0,2,5,1,single,0.64
8287,24,unemployed,8,bachelor,43310,5,2,28,2,1,single,0.31
8288,28,worker,22,master,511220,0,0,19,3,1,single,0.47
8289,18,unemployed,4,bachelor,59629,3,2,14,2,0,single,0.43
8290,34,worker,71,bachelor,507448,2,0,13,6,0,single,0.5
8291,57,worker,56,bachelor,121459,3,1,10,6,4,married,0.51
8292,43,entrepreneur,130,bachelor,657356,5,4,13,7,2,divorsed,0.52
8293,56,student,14,bachelor,139492,1,0,0,8,2,single,0.68
8294,43,unemployed,7,bachelor,30484,7,3,8,4,0,married,0.49
8295,45,worker,97,master,578524,3,2,3,7,4,married,0.64
8296,54,unemployed,23,bachelor,2934,2,1,1,5,4,married,0.55
8297,38,worker,32,bachelor,417830,4,2,35,6,1,divorsed,0.46
8298,33,entrepreneur,51,master,1157159,5,1,29,9,3,single,0.59
8299,45,worker,6,master,407416,3,1,23,6,1,married,0.44
8300,49,worker,51,master,486060,4,2,10,8,1,married,0.52
8301,30,worker,16,master,581283,4,3,0,5,3,single,0.55
8302,27,unemployed,6,master,55805,3,1,3,2,0,married,0.49
8303,36,worker,23,bachelor,855324,2,1,0,8,2,single,0.53
8304,43,worker,96,master,188272,5,3,4,5,1,single,0.47
8305,42,unemployed,14,master,126518,1,0,3,4,2,married,0.56
8306,20,worker,79,bachelor,434349,1,0,8,4,0,single,0.63
8307,54,worker,26,master,581885,2,0,1,7,3,married,0.57
8308,28,student,0,bachelor,197903,1,0,3,2,1,single,0.45
8309,32,entrepreneur,25,bachelor,1024350,3,2,22,8,1,single,0.47
8310,25,worker,25,master,32,2,0,2,3,1,married,0.55
8311,61,worker,78,master,469582,5,3,6,8,4,married,0.54
8312,37,unemployed,12,master,81017,6,4,1,3,2,married,0.4
8313,26,entrepreneur,166,bachelor,1310015,0,0,13,11,2,married,0.75
8314,43,student,16,bachelor,25584,3,1,0,4,2,married,0.47
8315,42,entrepreneur,195,bachelor,666411,3,1,1,7,3,married,0.78
8316,33,unemployed,19,master,88137,1,0,42,2,1,married,0.36
8317,43,student,3,master,60705,0,0,3,4,4,married,0.55
8318,26,entrepreneur,48,bachelor,995771,2,0,0,8,0,single,0.61
8319,30,worker,87,master,806228,1,0,2,7,1,single,0.72
8320,18,worker,36,none,351662,2,1,5,3,2,single,0.48
8321,21,worker,54,none,302605,0,0,6,5,0,single,0.54
8322,53,worker,58,bachelor,533667,4,3,5,8,1,married,0.5
8323,51,student,6,master,113853,3,1,1,5,3,married,0.44
8324,35,entrepreneur,149,master,1376612,3,1,2,9,2,married,0.71
8325,51,student,8,bachelor,34647,2,1,10,4,2,divorsed,0.4
8326,33,worker,97,bachelor,410201,3,2,36,4,3,married,0.56
8327,32,student,12,master,183428,2,1,13,4,0,single,0.44
8328,35,entrepreneur,29,bachelor,1255796,0,0,14,10,2,married,0.6
8329,33,worker,17,phd,572474,1,0,5,7,1,married,0.53
8330,32,worker,77,master,445606,5,4,4,6,0,married,0.56
8331,46,worker,92,bachelor,143674,5,3,16,6,4,married,0.51
8332,36,entrepreneur,16,bachelor,760571,2,1,11,6,1,single,0.48
8333,42,worker,12,bachelor,309573,5,1,5,6,1,married,0.51
8334,45,entrepreneur,154,master,717110,5,2,14,8,2,married,0.56
8335,38,student,2,master,271956,1,0,0,4,1,married,0.5
8336,25,student,17,bachelor,125847,3,2,0,3,0,married,0.52
8337,21,worker,43,bachelor,274494,2,1,12,4,0,single,0.55
8338,36,unemployed,25,bachelor,0,0,0,39,3,4,single,0.31
8339,33,student,5,phd,175029,2,1,1,5,1,married,0.57
8340,35,student,19,bachelor,138702,2,0,29,4,0,married,0.46
8341,34,student,0,master,206354,0,0,35,4,2,married,0.33
8342,60,worker,26,master,607096,4,2,1,9,3,married,0.5
8343,21,worker,22,none,386800,4,1,6,5,0,married,0.49
8344,18,entrepreneur,118,none,289801,4,1,5,5,0,single,0.53
8345,38,student,23,master,124971,3,1,2,4,0,married,0.45
8346,31,student,1,bachelor,88779,3,2,5,4,0,married,0.4
8347,38,worker,69,bachelor,481920,0,0,18,7,2,married,0.55
8348,40,worker,30,phd,499747,6,5,24,6,2,married,0.44
8349,47,worker,46,bachelor,520274,4,1,4,7,1,single,0.67
8350,19,student,18,none,72873,1,0,2,0,2,single,0.56
8351,29,unemployed,5,bachelor,73253,5,3,7,2,0,married,0.44
8352,39,worker,30,master,433840,4,3,3,6,1,married,0.5
8353,42,entrepreneur,178,bachelor,217947,2,1,7,3,1,single,0.72
8354,56,worker,9,master,130142,1,0,9,5,2,divorsed,0.42
8355,44,student,2,master,169587,5,4,15,6,0,married,0.4
8356,34,entrepreneur,173,bachelor,1360116,2,0,10,10,0,married,0.69
8357,26,entrepreneur,117,bachelor,1097224,4,3,7,9,1,single,0.68
8358,29,worker,15,bachelor,377822,2,0,11,5,2,single,0.57
8359,29,worker,32,master,468885,4,2,2,3,1,married,0.46
8360,41,worker,95,bachelor,300447,0,0,27,4,1,married,0.6
8361,37,worker,96,phd,225776,4,2,10,4,1,single,0.5
8362,21,worker,6,none,171375,2,0,18,3,0,single,0.41
8363,30,entrepreneur,55,bachelor,1235068,1,0,2,9,1,single,0.67
8364,43,student,19,bachelor,120866,2,0,11,4,1,divorsed,0.43
8365,38,student,19,bachelor,120328,3,1,0,4,1,married,0.62
8366,40,worker,30,bachelor,666747,2,1,1,7,2,single,0.5
8367,38,student,9,master,170100,1,0,1,3,2,married,0.48
8368,51,worker,70,master,347125,4,2,21,5,2,married,0.44
8369,37,student,15,bachelor,112390,2,1,6,4,1,married,0.53
8370,31,entrepreneur,22,bachelor,644250,1,0,11,5,1,married,0.5
8371,25,student,3,master,87594,1,0,36,3,3,married,0.39
8372,37,entrepreneur,132,bachelor,1277225,7,4,20,10,1,married,0.62
8373,18,worker,82,none,411073,4,2,9,1,0,single,0.55
8374,33,unemployed,20,bachelor,66696,3,1,2,2,0,married,0.43
8375,32,unemployed,14,bachelor,65619,1,0,1,4,1,single,0.48
8376,21,entrepreneur,68,none,826942,5,2,11,5,0,single,0.54
8377,25,entrepreneur,85,bachelor,1481837,4,2,4,11,2,married,0.62
8378,43,worker,69,bachelor,413327,1,0,5,5,4,single,0.56
8379,37,entrepreneur,22,master,2315662,1,0,11,15,1,single,0.73
8380,36,unemployed,24,bachelor,27279,2,1,16,3,0,married,0.44
8381,38,student,0,bachelor,38655,3,0,8,4,1,single,0.5
8382,35,worker,25,bachelor,277967,2,1,19,5,2,married,0.43
8383,47,student,3,phd,200224,2,1,18,7,2,married,0.41
8384,36,worker,35,bachelor,527195,5,1,8,6,2,married,0.58
8385,20,worker,15,none,365588,4,1,0,4,0,single,0.53
8386,51,worker,59,bachelor,520263,5,4,11,7,3,divorsed,0.42
8387,38,worker,63,bachelor,161950,3,2,4,4,3,divorsed,0.53
8388,29,unemployed,14,bachelor,106326,2,0,15,2,1,married,0.43
8389,22,worker,34,bachelor,339524,2,1,0,3,0,single,0.56
8390,38,entrepreneur,140,bachelor,1055178,3,2,6,6,1,married,0.74
8391,33,worker,63,phd,665560,3,2,5,6,1,married,0.61
8392,50,worker,26,bachelor,266620,2,0,2,6,2,divorsed,0.51
8393,31,worker,20,master,350161,2,1,8,3,1,married,0.47
8394,26,worker,72,bachelor,457456,3,2,7,5,0,single,0.55
8395,43,worker,38,bachelor,219056,5,3,6,4,3,single,0.54
8396,44,worker,43,phd,45335,1,0,4,4,2,married,0.44
8397,36,worker,24,master,561597,0,0,24,7,1,married,0.45
8398,41,worker,9,master,637852,3,0,15,6,2,married,0.51
8399,34,worker,81,master,595715,3,1,18,6,0,single,0.6
8400,37,worker,94,phd,402126,4,2,3,5,2,married,0.64
8401,46,worker,86,master,484673,2,0,32,7,1,married,0.53
8402,41,student,5,bachelor,127290,5,4,3,4,0,married,0.34
8403,33,worker,17,bachelor,454797,2,1,1,5,3,single,0.6
8404,48,student,14,master,141309,5,2,17,4,1,married,0.47
8405,18,student,16,none,121500,3,1,0,3,0,single,0.55
8406,55,student,0,master,136181,3,1,35,6,0,married,0.36
8407,18,student,13,none,92012,2,0,1,1,1,single,0.54
8408,28,student,22,master,65055,5,1,1,1,1,married,0.53
8409,34,worker,7,bachelor,172129,1,0,0,5,3,married,0.54
8410,33,student,3,master,163302,2,1,1,3,2,single,0.49
8411,45,worker,71,bachelor,287447,1,0,2,6,2,married,0.64
8412,24,unemployed,21,master,98355,3,1,15,2,0,single,0.45
8413,37,entrepreneur,101,bachelor,482588,4,2,0,6,2,married,0.6
8414,29,worker,51,bachelor,209567,3,2,19,5,3,single,0.47
8415,37,unemployed,17,master,63605,3,2,3,3,0,married,0.46
8416,34,worker,65,master,593087,5,2,22,5,1,married,0.51
8417,35,student,7,bachelor,102568,1,0,5,4,1,married,0.52
8418,29,unemployed,19,master,85268,3,2,12,4,0,single,0.41
8419,29,entrepreneur,108,master,951325,1,0,1,7,1,married,0.72
8420,37,worker,53,bachelor,351108,4,3,7,5,2,single,0.41
8421,44,worker,44,bachelor,145038,2,1,3,3,2,divorsed,0.58
8422,29,worker,75,bachelor,577369,2,1,3,6,2,single,0.63
8423,26,student,21,bachelor,34219,6,3,11,2,0,single,0.42
8424,41,student,18,master,112129,4,2,23,5,2,married,0.35
8425,34,worker,79,bachelor,177532,4,3,10,4,2,married,0.5
8426,43,unemployed,22,master,69433,4,2,21,4,1,married,0.38
8427,25,student,5,master,124999,0,0,4,4,0,married,0.52
8428,18,entrepreneur,37,none,724101,2,0,10,5,0,single,0.67
8429,29,student,9,master,134966,1,0,1,2,1,married,0.54
8430,27,worker,72,master,239701,1,0,30,4,1,married,0.46
8431,34,worker,72,bachelor,453348,2,0,12,7,0,single,0.62
8432,28,worker,57,master,425518,4,1,7,4,1,married,0.56
8433,42,student,5,phd,113642,2,1,20,4,0,married,0.4
8434,32,worker,15,bachelor,332529,2,0,12,6,2,married,0.43
8435,36,worker,43,phd,752834,4,3,5,7,0,single,0.5
8436,36,student,12,bachelor,122868,2,0,8,3,1,single,0.47
8437,36,student,5,bachelor,145649,1,0,8,3,1,married,0.43
8438,34,worker,17,master,638623,2,0,10,6,0,single,0.56
8439,40,worker,51,master,250753,1,0,14,6,1,single,0.52
8440,27,student,16,master,93437,4,1,4,2,0,married,0.46
8441,48,worker,96,master,659864,5,2,14,8,2,married,0.63
8442,32,unemployed,27,master,78454,5,3,3,3,0,married,0.5
8443,21,student,7,none,11698,0,0,4,2,3,single,0.53
8444,36,worker,68,bachelor,260237,3,1,4,4,0,single,0.59
8445,26,student,4,bachelor,72777,3,2,0,0,0,single,0.46
8446,41,student,3,master,40895,2,1,2,4,1,married,0.48
8447,57,student,5,bachelor,82438,1,0,40,7,1,married,0.43
8448,27,worker,48,bachelor,548535,3,2,7,4,0,married,0.46
8449,38,entrepreneur,71,bachelor,1917843,1,0,2,14,1,married,0.78
8450,18,worker,34,none,470942,5,2,4,3,0,single,0.49
8451,39,worker,91,bachelor,640528,1,0,5,7,3,single,0.64
8452,26,worker,83,bachelor,499824,2,1,6,5,1,married,0.62
8453,28,student,9,bachelor,76988,2,0,5,4,1,single,0.49
8454,23,worker,16,bachelor,321202,1,0,15,1,2,single,0.5
8455,42,entrepreneur,46,bachelor,1441361,7,5,4,12,1,married,0.48
8456,45,entrepreneur,34,bachelor,1372291,5,3,8,11,1,married,0.59
8457,35,entrepreneur,160,bachelor,404292,3,1,6,6,1,married,0.69
8458,26,worker,42,bachelor,230319,5,1,6,3,4,single,0.46
8459,50,entrepreneur,39,phd,1115944,0,0,28,10,3,married,0.5
8460,27,student,19,bachelor,142974,4,3,3,5,1,married,0.51
8461,18,entrepreneur,106,bachelor,1660430,4,1,1,9,2,single,0.75
8462,39,unemployed,25,master,62785,4,1,4,4,2,single,0.56
8463,23,student,20,bachelor,109861,3,1,1,4,1,single,0.47
8464,44,worker,33,bachelor,584102,2,1,17,8,3,married,0.51
8465,31,worker,47,phd,761430,0,0,2,5,2,married,0.59
8466,41,entrepreneur,96,master,725067,5,2,8,6,1,single,0.65
8467,49,student,8,bachelor,99641,4,1,2,6,1,married,0.47
8468,22,unemployed,28,bachelor,77920,3,2,0,2,0,single,0.5
8469,29,worker,66,bachelor,131372,4,1,3,6,1,married,0.58
8470,34,student,14,master,79554,2,0,48,3,4,single,0.24
8471,50,student,0,phd,162295,4,2,36,6,3,divorsed,0.39
8472,28,entrepreneur,194,bachelor,949971,4,1,6,7,2,single,0.65
8473,29,student,4,bachelor,62410,2,1,4,4,2,married,0.43
8474,39,student,14,bachelor,79090,2,0,37,6,0,married,0.34
8475,29,worker,41,master,550262,5,4,5,5,2,married,0.42
8476,36,worker,33,bachelor,342513,2,1,0,6,1,married,0.5
8477,19,worker,15,bachelor,446396,3,2,31,4,0,single,0.43
8478,57,worker,28,bachelor,524765,1,0,18,8,2,married,0.46
8479,21,entrepreneur,16,bachelor,948167,4,3,11,6,2,married,0.47
8480,31,unemployed,17,bachelor,15291,4,3,20,1,1,married,0.39
8481,34,worker,11,master,253078,3,1,1,6,1,single,0.54
8482,54,entrepreneur,136,bachelor,456307,2,1,2,7,2,married,0.63
8483,21,unemployed,9,bachelor,53813,1,0,0,1,0,single,0.54
8484,54,worker,52,bachelor,312266,4,3,25,6,2,married,0.48
8485,42,worker,92,master,557149,4,2,4,5,0,married,0.56
8486,39,student,8,bachelor,178176,2,1,26,5,3,married,0.45
8487,25,worker,18,bachelor,580978,3,2,6,6,4,married,0.57
8488,40,worker,30,bachelor,578230,1,0,12,6,3,single,0.6
8489,27,entrepreneur,18,bachelor,86978,3,1,13,2,1,married,0.44
8490,47,unemployed,1,bachelor,0,2,1,3,2,2,married,0.51
8491,25,student,15,bachelor,0,2,0,6,1,1,married,0.56
8492,33,student,1,bachelor,29474,5,2,23,2,0,married,0.36
8493,29,student,3,bachelor,161112,3,1,15,5,2,single,0.52
8494,25,entrepreneur,13,bachelor,1868318,3,2,8,10,1,single,0.63
8495,42,student,16,bachelor,172789,2,0,5,5,1,married,0.5
8496,40,worker,43,bachelor,314562,6,2,37,5,1,married,0.32
8497,47,worker,79,bachelor,509249,4,2,0,7,2,divorsed,0.64
8498,18,worker,19,bachelor,223715,2,1,14,2,2,single,0.56
8499,45,student,14,bachelor,151690,4,1,8,7,4,single,0.41
8500,60,entrepreneur,96,master,1586902,1,0,25,14,2,married,0.66
8501,30,worker,17,bachelor,95542,0,0,13,2,1,single,0.51
8502,53,unemployed,18,phd,65589,3,1,1,5,2,single,0.48
8503,32,worker,48,bachelor,424689,2,0,15,5,0,single,0.52
8504,21,student,0,bachelor,170878,2,0,3,2,0,single,0.53
8505,31,student,7,bachelor,74475,3,2,4,3,2,single,0.39
8506,45,unemployed,21,bachelor,64321,3,1,6,5,2,divorsed,0.49
8507,26,entrepreneur,113,bachelor,933261,2,1,10,7,3,married,0.58
8508,28,student,11,bachelor,60807,5,2,0,3,0,married,0.54
8509,40,entrepreneur,187,bachelor,1510481,1,0,31,12,1,single,0.73
8510,35,worker,66,bachelor,569321,1,0,10,7,1,single,0.55
8511,40,worker,87,phd,715926,6,4,5,9,2,single,0.59
8512,37,student,11,bachelor,72739,3,1,10,3,1,married,0.32
8513,39,entrepreneur,191,bachelor,1054824,2,1,11,7,1,single,0.76
8514,30,student,1,master,77625,5,3,0,4,2,married,0.5
8515,37,worker,98,master,480569,2,0,1,8,2,married,0.62
8516,25,worker,76,bachelor,173806,1,0,8,3,1,married,0.64
8517,47,student,8,master,127228,4,2,5,4,3,married,0.49
8518,28,worker,87,bachelor,470491,2,0,6,5,1,married,0.62
8519,46,student,8,bachelor,67081,3,2,2,3,1,married,0.55
8520,32,worker,77,bachelor,363724,2,1,27,5,2,married,0.53
8521,37,unemployed,0,bachelor,115563,2,1,4,2,3,married,0.46
8522,30,worker,10,bachelor,550030,3,2,0,5,1,single,0.56
8523,24,worker,83,bachelor,493845,4,3,10,7,1,single,0.61
8524,18,worker,63,none,114113,5,2,8,1,2,married,0.56
8525,24,worker,82,bachelor,244961,4,2,8,4,2,single,0.56
8526,31,entrepreneur,136,master,1085817,2,1,0,9,2,married,0.71
8527,37,student,10,master,100685,2,1,14,3,1,married,0.46
8528,45,entrepreneur,162,master,423523,6,2,4,8,2,married,0.63
8529,30,entrepreneur,184,master,416005,3,2,30,4,2,married,0.56
8530,26,entrepreneur,38,master,0,4,2,9,2,0,single,0.45
8531,20,student,14,bachelor,52700,3,1,11,2,2,single,0.44
8532,39,student,23,bachelor,121560,4,3,8,5,1,divorsed,0.45
8533,48,worker,64,bachelor,451653,3,1,6,9,3,married,0.63
8534,47,entrepreneur,120,master,986421,6,5,4,8,2,married,0.6
8535,42,worker,45,bachelor,385682,2,1,1,6,3,single,0.61
8536,41,student,17,bachelor,125971,4,2,9,5,1,divorsed,0.46
8537,51,student,18,bachelor,104506,3,1,54,4,3,single,0.37
8538,38,worker,66,phd,678189,4,3,5,6,2,married,0.65
8539,41,entrepreneur,133,bachelor,138065,0,0,2,5,2,married,0.63
8540,31,student,14,bachelor,50472,1,0,15,2,2,single,0.39
8541,21,student,9,none,65085,5,1,27,1,1,single,0.34
8542,28,worker,28,master,772980,3,2,42,3,1,married,0.49
8543,34,worker,41,bachelor,276954,0,0,19,3,2,single,0.5
8544,35,entrepreneur,49,bachelor,671449,4,2,7,5,1,single,0.66
8545,54,entrepreneur,83,phd,657832,6,3,19,8,2,married,0.61
8546,35,worker,61,master,708349,2,1,0,4,1,divorsed,0.7
8547,46,student,6,master,93916,3,1,16,4,2,married,0.41
8548,30,worker,98,phd,598821,3,1,0,6,0,married,0.7
8549,31,unemployed,11,bachelor,20821,2,1,9,3,3,single,0.5
8550,21,unemployed,17,bachelor,47993,3,1,4,2,0,single,0.56
8551,27,entrepreneur,167,bachelor,1318395,3,1,8,9,1,married,0.7
8552,40,worker,95,master,396876,6,2,3,4,2,married,0.6
8553,35,entrepreneur,118,bachelor,1419839,4,2,0,10,2,divorsed,0.77
8554,44,entrepreneur,160,bachelor,393204,2,0,15,4,1,married,0.72
8555,36,worker,67,bachelor,521312,2,1,1,6,3,single,0.52
8556,31,worker,28,bachelor,486973,2,1,9,4,2,married,0.63
8557,56,unemployed,20,bachelor,56511,1,0,3,5,0,divorsed,0.5
8558,34,worker,80,bachelor,254421,0,0,9,4,2,married,0.49
8559,46,student,9,master,0,4,1,5,5,0,married,0.41
8560,30,student,23,bachelor,30526,3,2,20,3,0,married,0.23
8561,42,worker,21,bachelor,540949,2,1,12,6,2,married,0.45
8562,44,worker,67,master,428844,4,1,2,4,3,married,0.57
8563,37,student,0,master,121244,3,2,33,4,2,married,0.4
8564,18,entrepreneur,76,none,455170,5,1,2,2,0,single,0.66
8565,35,entrepreneur,119,bachelor,420724,1,0,1,3,1,married,0.69
8566,47,entrepreneur,91,master,0,6,2,36,3,1,married,0.45
8567,40,student,4,bachelor,124955,3,1,0,5,2,married,0.56
8568,39,worker,51,bachelor,435039,1,0,4,5,2,married,0.64
8569,18,student,17,none,88947,4,2,10,2,2,single,0.5
8570,27,worker,46,master,437236,4,2,30,3,1,single,0.38
8571,39,worker,49,bachelor,254239,1,0,3,4,1,married,0.57
8572,39,entrepreneur,100,bachelor,617425,4,2,10,8,2,married,0.65
8573,47,worker,20,master,130503,5,3,0,5,3,married,0.39
8574,33,student,3,bachelor,103246,2,1,12,2,2,married,0.46
8575,39,worker,56,bachelor,409333,3,1,24,5,2,married,0.46
8576,35,worker,59,bachelor,533401,2,1,1,6,1,married,0.54
8577,25,unemployed,3,master,14655,2,0,15,3,1,single,0.45
8578,18,unemployed,24,bachelor,64168,2,1,6,0,0,single,0.49
8579,39,student,8,master,117719,4,1,9,4,2,married,0.42
8580,36,student,12,bachelor,90572,1,0,12,3,0,married,0.48
8581,28,student,9,bachelor,74625,2,1,12,2,1,married,0.42
8582,18,entrepreneur,185,none,1288157,3,1,6,7,0,single,0.79
8583,41,student,2,bachelor,79910,3,1,6,3,2,single,0.53
8584,32,student,2,master,155595,5,3,3,2,2,married,0.47
8585,40,worker,78,master,393379,4,2,1,5,2,single,0.65
8586,53,student,13,master,170817,3,1,19,5,3,divorsed,0.48
8587,18,student,21,none,53963,2,1,17,1,1,single,0.43
8588,28,worker,14,bachelor,475956,1,0,19,5,0,married,0.51
8589,32,worker,29,master,463967,3,2,37,5,4,married,0.32
8590,49,worker,28,bachelor,585725,2,0,4,7,1,married,0.59
8591,18,unemployed,28,bachelor,66248,2,1,5,2,1,married,0.53
8592,54,student,4,bachelor,117151,2,1,25,4,2,married,0.47
8593,36,worker,50,master,240208,0,0,2,4,2,married,0.61
8594,34,unemployed,14,master,64622,6,4,9,3,1,single,0.41
8595,33,entrepreneur,196,bachelor,0,4,2,11,3,1,married,0.6
8596,30,worker,19,bachelor,635104,1,0,13,7,1,married,0.53
8597,45,worker,57,bachelor,350063,2,0,18,6,2,divorsed,0.44
8598,24,student,23,bachelor,50309,0,0,3,3,0,single,0.55
8599,38,entrepreneur,95,bachelor,1408271,4,2,9,12,0,married,0.66
8600,31,unemployed,6,bachelor,94629,3,2,27,3,1,married,0.34
8601,27,worker,41,master,514632,3,2,23,3,2,married,0.49
8602,60,worker,32,master,416572,3,1,8,9,3,married,0.5
8603,39,student,16,master,169156,6,2,3,4,2,divorsed,0.46
8604,41,worker,95,master,511656,4,1,7,6,0,married,0.52
8605,46,worker,46,bachelor,266364,4,1,4,6,2,single,0.49
8606,20,worker,9,bachelor,381120,8,6,11,3,0,single,0.46
8607,52,student,2,bachelor,46001,3,1,8,5,0,married,0.49
8608,18,worker,24,none,380551,2,0,1,3,0,single,0.53
8609,27,worker,46,bachelor,258317,7,4,5,3,0,married,0.53
8610,30,student,7,bachelor,73991,4,3,30,2,1,married,0.35
8611,40,student,6,bachelor,51227,2,0,15,5,1,single,0.49
8612,37,worker,12,bachelor,405706,3,2,5,6,2,single,0.51
8613,33,entrepreneur,47,bachelor,493084,3,1,19,5,3,married,0.46
8614,34,worker,88,bachelor,651205,5,4,6,6,1,married,0.58
8615,25,entrepreneur,87,master,0,3,1,6,3,0,married,0.5
8616,20,worker,25,none,254519,1,0,16,2,1,married,0.59
8617,42,unemployed,5,bachelor,16792,4,1,13,4,1,married,0.46
8618,41,entrepreneur,87,bachelor,989669,3,0,0,10,2,married,0.68
8619,50,worker,34,bachelor,151132,3,2,4,7,3,married,0.5
8620,27,student,19,bachelor,140671,0,0,0,2,0,married,0.41
8621,41,worker,73,bachelor,557595,1,0,7,7,1,married,0.57
8622,32,unemployed,1,bachelor,94718,4,3,5,2,0,married,0.42
8623,46,worker,52,bachelor,352235,4,2,2,7,2,married,0.53
8624,45,worker,99,bachelor,520161,3,1,43,6,3,married,0.43
8625,37,student,22,master,138427,3,2,1,5,2,married,0.52
8626,31,entrepreneur,145,bachelor,1346094,2,1,21,8,2,married,0.66
8627,44,worker,23,bachelor,355165,1,0,27,5,4,single,0.45
8628,41,worker,58,phd,858918,4,2,21,7,2,married,0.63
8629,28,worker,27,bachelor,492667,3,1,6,4,0,married,0.52
8630,21,worker,73,none,378519,5,1,35,4,0,married,0.42
