transaction_id,user_id,date,category,subcategory,amount,necessity_level,emotion_type,payment_type,product_id
15077,83,2023-04-14,Personal needs,Consumer loan payment,4623087.89,4,Rational,Cash,204.0
15078,83,2023-05-31,Auto,Auto loan installment,3633381.83,3,Planned,Transfer,202.0
15079,83,2025-02-11,Property,Mortgage payment,3813983.52,5,Routine,Cash,201.0
15080,83,2023-01-18,Charity,Zakat payment,186820.93,5,Planned,Cash,
15081,83,2024-09-26,Charity,Zakat payment,183065.08,3,Planned,Card,
15082,83,2023-06-18,Property,Mortgage payment,3120317.9,5,Planned,Transfer,201.0
15083,83,2025-09-18,Property,Mortgage payment,2416773.72,5,Routine,Cash,201.0
15084,83,2025-08-03,Business,Business credit payment,4827748.21,3,Routine,Transfer,203.0
15085,83,2025-03-25,Business,Business credit payment,1101523.39,4,Planned,Cash,203.0
15086,83,2025-03-19,Property,Mortgage payment,4422817.02,3,Rational,Transfer,201.0
15087,83,2025-08-04,Personal needs,Consumer loan payment,1604680.16,4,Routine,Cash,204.0
15088,83,2024-12-14,Auto,Auto loan installment,887053.48,5,Planned,Card,202.0
15089,83,2025-06-19,Auto,Auto loan installment,1144890.39,4,Routine,Card,202.0
15090,83,2023-05-26,Education,Student loan payment,1338911.42,3,Routine,Cash,205.0
15091,83,2023-10-30,Charity,Zakat payment,107231.62,3,Rational,Card,
15092,83,2024-07-23,Card,Card replenishment,4086361.92,4,Planned,Transfer,207.0
15093,83,2023-08-26,Business,Business credit payment,1322060.32,5,Routine,Transfer,203.0
15094,83,2024-11-03,Personal needs,Consumer loan payment,875165.84,4,Rational,Card,204.0
15095,83,2023-06-18,Business,Business credit payment,4046845.25,5,Rational,Card,203.0
15096,83,2024-10-26,Property,Mortgage payment,1450089.98,4,Routine,Card,201.0
15097,83,2023-02-17,Deposit,Account top-up,2638803.14,3,Rational,Card,206.0
15098,83,2024-07-30,Card,Card replenishment,1019416.8,4,Routine,Cash,207.0
15099,83,2023-08-22,Education,Student loan payment,140022.21,5,Routine,Transfer,205.0
15100,83,2025-08-06,Personal needs,Consumer loan payment,3289577.36,3,Planned,Cash,204.0
15101,83,2023-02-05,Healthcare,Insurance payment,1043750.73,5,Planned,Transfer,208.0
15102,83,2023-09-28,Deposit,Account top-up,287273.68,4,Planned,Cash,206.0
15103,83,2023-09-07,Deposit,Account top-up,4410203.8,3,Planned,Transfer,206.0
15104,83,2025-06-28,Auto,Auto loan installment,2399914.63,5,Planned,Transfer,202.0
15105,83,2023-09-28,Education,Student loan payment,3378948.99,4,Rational,Cash,205.0
15106,83,2023-09-20,Charity,Zakat payment,186189.1,3,Rational,Transfer,
15107,83,2023-08-28,Property,Mortgage payment,2893654.61,5,Routine,Transfer,201.0
15108,83,2023-12-05,Healthcare,Insurance payment,1709413.61,5,Routine,Cash,208.0
15109,83,2023-09-20,Personal needs,Consumer loan payment,2418070.92,5,Rational,Cash,204.0
15110,83,2023-07-17,Personal needs,Consumer loan payment,4575044.06,3,Planned,Card,204.0
15111,83,2024-07-05,Card,Card replenishment,3411486.56,4,Planned,Transfer,207.0
15112,83,2023-11-25,Education,Student loan payment,4651016.67,4,Routine,Card,205.0
15113,83,2024-02-24,Charity,Zakat payment,103214.26,3,Rational,Cash,
15114,83,2024-12-07,Business,Business credit payment,236858.17,4,Routine,Card,203.0
15115,83,2025-03-10,Card,Card replenishment,737211.79,5,Routine,Card,207.0
15116,83,2025-05-02,Charity,Zakat payment,109825.81,4,Routine,Cash,
15117,83,2024-06-11,Education,Student loan payment,1267347.6,5,Routine,Transfer,205.0
15118,83,2023-04-23,Personal needs,Consumer loan payment,4969477.86,3,Routine,Card,204.0
15119,83,2024-04-26,Personal needs,Consumer loan payment,4820912.14,5,Planned,Card,204.0
15120,83,2024-07-12,Education,Student loan payment,3123819.47,5,Planned,Transfer,205.0
15121,83,2024-08-08,Healthcare,Insurance payment,2541173.92,3,Rational,Transfer,208.0
15122,83,2023-04-02,Property,Mortgage payment,1726377.47,4,Planned,Transfer,201.0
15123,83,2024-07-02,Property,Mortgage payment,4066777.52,4,Rational,Transfer,201.0
15124,83,2024-02-16,Property,Mortgage payment,4448981.88,4,Planned,Transfer,201.0
15125,83,2023-09-24,Card,Card replenishment,4425841.24,4,Planned,Transfer,207.0
15126,83,2024-04-26,Card,Card replenishment,2729914.42,5,Routine,Transfer,207.0
15127,83,2025-10-16,Education,Student loan payment,1914834.02,4,Rational,Card,205.0
15128,83,2023-03-12,Deposit,Account top-up,1876800.72,4,Rational,Card,206.0
15129,83,2024-06-23,Education,Student loan payment,2272394.58,3,Rational,Card,205.0
15130,83,2025-02-22,Card,Card replenishment,327411.71,3,Planned,Card,207.0
15131,83,2024-05-23,Card,Card replenishment,320503.89,4,Routine,Transfer,207.0
15132,83,2024-07-18,Personal needs,Consumer loan payment,1025044.02,4,Rational,Card,204.0
15133,83,2025-09-28,Property,Mortgage payment,1192975.46,5,Rational,Cash,201.0
15134,83,2023-01-21,Auto,Auto loan installment,2997982.75,4,Planned,Card,202.0
15135,83,2024-10-17,Card,Card replenishment,632512.29,5,Routine,Cash,207.0
15136,83,2023-09-25,Card,Card replenishment,466233.97,3,Rational,Cash,207.0
15137,83,2025-09-21,Personal needs,Consumer loan payment,236924.17,4,Rational,Card,204.0
15138,83,2024-07-10,Charity,Zakat payment,100771.99,4,Rational,Transfer,
15139,83,2023-09-20,Card,Card replenishment,2115201.28,3,Planned,Card,207.0
15140,83,2024-07-28,Charity,Zakat payment,104166.23,3,Rational,Transfer,
15141,83,2023-08-21,Deposit,Account top-up,3080830.95,4,Rational,Cash,206.0
15142,83,2024-06-13,Auto,Auto loan installment,987478.68,4,Routine,Transfer,202.0
15143,83,2024-07-16,Auto,Auto loan installment,1564032.09,5,Rational,Cash,202.0
15144,83,2023-09-22,Healthcare,Insurance payment,3348473.39,3,Planned,Cash,208.0
15145,83,2023-05-25,Card,Card replenishment,658722.01,3,Routine,Transfer,207.0
15146,83,2023-12-14,Charity,Zakat payment,53059.21,3,Rational,Transfer,
15147,83,2024-10-20,Deposit,Account top-up,443983.78,3,Rational,Card,206.0
15148,83,2024-02-17,Property,Mortgage payment,2988607.65,5,Rational,Transfer,201.0
15149,83,2024-05-14,Education,Student loan payment,279790.78,4,Planned,Transfer,205.0
15150,83,2024-04-27,Charity,Zakat payment,30939.56,5,Rational,Cash,
15151,83,2023-08-29,Charity,Zakat payment,148284.21,4,Planned,Card,
15152,83,2023-04-09,Education,Student loan payment,2997831.42,5,Planned,Cash,205.0
15153,83,2023-04-03,Education,Student loan payment,1969118.27,5,Planned,Card,205.0
15154,83,2024-06-25,Deposit,Account top-up,842155.1,4,Planned,Card,206.0
15155,83,2024-11-07,Card,Card replenishment,3201142.36,3,Routine,Cash,207.0
15156,83,2025-01-28,Deposit,Account top-up,883797.39,3,Planned,Cash,206.0
15157,83,2024-06-04,Education,Student loan payment,4110298.41,5,Routine,Card,205.0
15158,83,2025-05-11,Auto,Auto loan installment,756885.26,4,Rational,Cash,202.0
15159,83,2023-06-10,Deposit,Account top-up,3461111.3,5,Rational,Transfer,206.0
15160,83,2024-02-13,Deposit,Account top-up,3144283.12,4,Routine,Cash,206.0
15161,83,2024-01-20,Healthcare,Insurance payment,3751056.3,5,Routine,Cash,208.0
15162,83,2024-09-14,Business,Business credit payment,4692463.95,5,Rational,Transfer,203.0
15163,83,2024-02-10,Card,Card replenishment,3723521.9,3,Planned,Transfer,207.0
15164,83,2024-03-11,Card,Card replenishment,2267355.98,4,Planned,Card,207.0
15165,83,2024-03-09,Personal needs,Consumer loan payment,4211658.49,3,Routine,Transfer,204.0
15166,83,2023-09-08,Business,Business credit payment,1042352.09,5,Routine,Cash,203.0
15167,83,2024-12-02,Education,Student loan payment,4349870.36,4,Rational,Card,205.0
15168,83,2024-10-13,Education,Student loan payment,3990273.71,4,Routine,Card,205.0
15169,83,2024-12-04,Property,Mortgage payment,1095440.12,5,Routine,Card,201.0
15170,83,2024-12-20,Personal needs,Consumer loan payment,1278536.37,3,Rational,Cash,204.0
15171,83,2024-03-09,Auto,Auto loan installment,2744460.22,5,Planned,Transfer,202.0
15172,83,2024-01-23,Auto,Auto loan installment,2581452.87,3,Routine,Card,202.0
15173,83,2024-08-28,Education,Student loan payment,3016641.86,5,Rational,Card,205.0
15174,83,2025-08-06,Personal needs,Consumer loan payment,1912269.72,3,Rational,Transfer,204.0
15175,83,2024-02-19,Card,Card replenishment,4361516.15,5,Routine,Card,207.0
15176,83,2023-08-01,Business,Business credit payment,1368493.34,5,Rational,Transfer,203.0
15177,83,2024-07-21,Property,Mortgage payment,3581126.05,5,Planned,Cash,201.0
15178,83,2024-04-09,Charity,Zakat payment,148905.2,4,Routine,Transfer,
15179,83,2023-11-30,Business,Business credit payment,1381533.29,3,Routine,Cash,203.0
15180,83,2025-03-03,Auto,Auto loan installment,1527564.01,4,Planned,Card,202.0
15181,83,2024-10-08,Charity,Zakat payment,169420.38,3,Rational,Cash,
15182,83,2023-03-03,Auto,Auto loan installment,2262620.86,5,Routine,Transfer,202.0
15183,83,2023-08-16,Deposit,Account top-up,1324490.3,5,Routine,Transfer,206.0
15184,83,2023-11-06,Deposit,Account top-up,37630.42,4,Planned,Cash,206.0
15185,83,2024-02-14,Auto,Auto loan installment,4221210.41,3,Routine,Cash,202.0
15186,83,2024-10-08,Healthcare,Insurance payment,2623020.74,3,Routine,Transfer,208.0
15187,83,2023-09-23,Healthcare,Insurance payment,175085.29,4,Routine,Transfer,208.0
15188,83,2025-02-04,Deposit,Account top-up,3931868.49,4,Routine,Card,206.0
15189,83,2024-03-04,Property,Mortgage payment,3864584.06,3,Planned,Transfer,201.0
15190,83,2024-11-12,Property,Mortgage payment,1167535.23,3,Planned,Card,201.0
15191,83,2025-03-23,Business,Business credit payment,4370610.48,3,Planned,Cash,203.0
15192,83,2025-06-30,Healthcare,Insurance payment,4408431.45,3,Routine,Transfer,208.0
15193,83,2024-04-17,Healthcare,Insurance payment,1244636.04,4,Rational,Cash,208.0
15194,83,2024-10-02,Healthcare,Insurance payment,1135870.65,5,Planned,Card,208.0
15195,83,2024-07-09,Healthcare,Insurance payment,4971678.89,3,Routine,Card,208.0
15196,83,2023-07-26,Business,Business credit payment,2339739.01,4,Routine,Card,203.0
15197,83,2025-03-19,Healthcare,Insurance payment,2262962.35,3,Routine,Card,208.0
15198,83,2023-02-13,Personal needs,Consumer loan payment,4200362.16,5,Routine,Cash,204.0
15199,83,2024-06-07,Charity,Zakat payment,28313.09,4,Planned,Transfer,
15200,83,2024-04-11,Card,Card replenishment,1445119.16,4,Routine,Card,207.0
15201,83,2024-12-14,Business,Business credit payment,4150932.72,3,Planned,Cash,203.0
15202,83,2023-09-28,Education,Student loan payment,1449982.26,5,Planned,Card,205.0
15203,83,2024-10-13,Property,Mortgage payment,3845042.69,3,Routine,Cash,201.0
15204,83,2025-01-11,Deposit,Account top-up,2689548.93,3,Rational,Card,206.0
15205,83,2023-05-22,Education,Student loan payment,435028.29,5,Routine,Transfer,205.0
15206,83,2023-01-18,Business,Business credit payment,3151878.72,3,Rational,Transfer,203.0
15207,83,2023-05-05,Business,Business credit payment,1499058.24,4,Planned,Transfer,203.0
15208,83,2023-08-06,Deposit,Account top-up,3519781.39,4,Planned,Transfer,206.0
15209,83,2025-07-13,Healthcare,Insurance payment,236399.64,3,Rational,Cash,208.0
15210,83,2025-02-02,Property,Mortgage payment,2626153.98,4,Planned,Transfer,201.0
15211,83,2023-10-31,Deposit,Account top-up,1512956.58,3,Rational,Transfer,206.0
15212,83,2024-06-03,Business,Business credit payment,2586886.83,3,Routine,Card,203.0
15213,83,2023-09-23,Property,Mortgage payment,2597438.05,5,Rational,Transfer,201.0
15214,83,2023-08-09,Healthcare,Insurance payment,1426633.39,3,Routine,Transfer,208.0
15215,83,2025-06-08,Healthcare,Insurance payment,1017614.48,3,Planned,Cash,208.0
15216,83,2024-07-15,Healthcare,Insurance payment,242568.16,5,Rational,Cash,208.0
15217,83,2025-01-25,Healthcare,Insurance payment,537489.18,5,Rational,Transfer,208.0
15218,83,2023-01-12,Card,Card replenishment,1652026.56,4,Planned,Card,207.0
15219,83,2023-06-11,Education,Student loan payment,4940492.82,3,Planned,Cash,205.0
15220,83,2023-07-25,Auto,Auto loan installment,1573695.23,3,Rational,Transfer,202.0
15221,83,2025-04-17,Business,Business credit payment,822956.9,4,Planned,Cash,203.0
15222,83,2024-01-24,Education,Student loan payment,4234215.07,4,Routine,Cash,205.0
15223,83,2024-02-18,Deposit,Account top-up,4603748.65,5,Routine,Transfer,206.0
15224,83,2024-01-14,Charity,Zakat payment,117517.5,3,Rational,Transfer,
15225,83,2023-11-13,Healthcare,Insurance payment,1457872.13,4,Routine,Transfer,208.0
15226,83,2024-08-05,Business,Business credit payment,2567730.91,3,Planned,Transfer,203.0
15227,83,2024-12-20,Business,Business credit payment,3145776.49,3,Planned,Transfer,203.0
15228,83,2025-08-09,Auto,Auto loan installment,3630668.64,3,Routine,Transfer,202.0
15229,83,2024-11-05,Auto,Auto loan installment,2885505.94,3,Planned,Transfer,202.0
15230,83,2024-04-03,Auto,Auto loan installment,4480216.09,5,Planned,Card,202.0
15231,83,2024-12-12,Education,Student loan payment,1514456.88,5,Planned,Cash,205.0
15232,83,2023-09-16,Deposit,Account top-up,4907797.27,5,Rational,Transfer,206.0
15233,83,2025-08-05,Business,Business credit payment,3572574.9,4,Routine,Card,203.0
15234,83,2024-02-24,Charity,Zakat payment,116820.68,5,Routine,Transfer,
15235,83,2023-03-20,Auto,Auto loan installment,521779.41,4,Routine,Cash,202.0
15236,83,2023-03-19,Healthcare,Insurance payment,4534723.3,5,Planned,Card,208.0
15237,83,2025-09-19,Property,Mortgage payment,3100688.01,5,Routine,Card,201.0
15238,83,2023-01-01,Education,Student loan payment,1462910.8,5,Planned,Cash,205.0
15239,83,2023-07-04,Deposit,Account top-up,4115686.36,3,Routine,Card,206.0
15240,83,2023-10-26,Card,Card replenishment,3873065.75,4,Planned,Card,207.0
15241,83,2024-05-04,Charity,Zakat payment,149454.21,5,Rational,Transfer,
15242,83,2023-01-11,Auto,Auto loan installment,1701163.91,5,Planned,Card,202.0
15243,83,2023-02-26,Property,Mortgage payment,3738599.59,5,Routine,Cash,201.0
15244,83,2025-03-01,Property,Mortgage payment,3051906.5,3,Routine,Transfer,201.0
15245,83,2023-08-14,Charity,Zakat payment,161513.7,3,Routine,Transfer,
15246,83,2024-05-22,Healthcare,Insurance payment,1436483.76,4,Rational,Card,208.0
15247,83,2025-02-23,Education,Student loan payment,3905230.46,3,Planned,Transfer,205.0
15248,83,2024-06-21,Healthcare,Insurance payment,3659241.29,5,Rational,Transfer,208.0
15249,83,2023-01-19,Card,Card replenishment,2527165.59,5,Planned,Card,207.0
15250,83,2024-06-10,Personal needs,Consumer loan payment,904333.02,4,Planned,Cash,204.0
15251,83,2024-08-31,Card,Card replenishment,2489250.83,5,Planned,Card,207.0
15252,83,2023-02-24,Personal needs,Consumer loan payment,4609038.07,3,Routine,Cash,204.0
15253,83,2025-01-31,Charity,Zakat payment,159682.63,5,Routine,Transfer,
15254,83,2023-08-26,Card,Card replenishment,1174632.58,5,Rational,Transfer,207.0
15255,83,2023-10-10,Auto,Auto loan installment,226449.93,5,Planned,Card,202.0
15256,83,2024-09-13,Property,Mortgage payment,1418817.5,5,Routine,Card,201.0
15257,83,2024-11-10,Healthcare,Insurance payment,1599321.72,5,Rational,Cash,208.0
15258,84,2024-11-17,Personal needs,Consumer loan payment,3414709.69,5,Rational,Transfer,204.0
15259,84,2025-07-22,Healthcare,Insurance payment,1978921.42,3,Routine,Card,208.0
15260,84,2024-12-24,Property,Mortgage payment,77435.18,4,Planned,Cash,201.0
15261,84,2024-04-09,Deposit,Account top-up,2658561.95,3,Routine,Card,206.0
15262,84,2025-10-11,Card,Card replenishment,1279984.25,5,Planned,Transfer,207.0
15263,84,2024-09-01,Education,Student loan payment,3916879.89,5,Routine,Card,205.0
15264,84,2024-02-19,Healthcare,Insurance payment,2479609.61,3,Planned,Transfer,208.0
15265,84,2024-11-23,Personal needs,Consumer loan payment,102250.11,3,Planned,Transfer,204.0
15266,84,2023-02-13,Business,Business credit payment,2795249.22,5,Rational,Cash,203.0
15267,84,2023-07-29,Charity,Zakat payment,77874.45,3,Rational,Transfer,
15268,84,2024-08-04,Business,Business credit payment,4497838.2,5,Rational,Transfer,203.0
15269,84,2024-11-18,Property,Mortgage payment,4961403.89,4,Planned,Card,201.0
15270,84,2024-07-02,Deposit,Account top-up,3594928.18,5,Rational,Card,206.0
15271,84,2025-06-23,Healthcare,Insurance payment,3674081.39,3,Planned,Transfer,208.0
15272,84,2023-10-22,Charity,Zakat payment,159683.71,4,Rational,Transfer,
15273,84,2024-03-01,Auto,Auto loan installment,2289255.82,5,Routine,Cash,202.0
15274,84,2024-06-15,Personal needs,Consumer loan payment,302646.17,3,Planned,Card,204.0
15275,84,2025-03-16,Auto,Auto loan installment,3111882.81,4,Planned,Transfer,202.0
15276,84,2025-06-02,Education,Student loan payment,4143914.81,4,Planned,Cash,205.0
15277,84,2025-08-26,Education,Student loan payment,4816313.57,4,Routine,Transfer,205.0
15278,84,2023-01-09,Education,Student loan payment,4059880.19,3,Routine,Cash,205.0
15279,84,2025-03-17,Auto,Auto loan installment,2977524.24,3,Planned,Cash,202.0
15280,84,2025-01-12,Business,Business credit payment,168397.86,4,Routine,Card,203.0
15281,84,2025-09-14,Card,Card replenishment,2771730.58,5,Planned,Cash,207.0
15282,84,2023-07-04,Healthcare,Insurance payment,3509815.43,5,Planned,Transfer,208.0
15283,84,2024-02-25,Card,Card replenishment,4846898.43,5,Planned,Transfer,207.0
15284,84,2023-06-17,Property,Mortgage payment,4790654.4,3,Rational,Transfer,201.0
15285,84,2024-08-07,Auto,Auto loan installment,4236328.61,5,Planned,Cash,202.0
15286,84,2024-11-30,Personal needs,Consumer loan payment,1273197.15,3,Routine,Cash,204.0
15287,84,2023-07-19,Property,Mortgage payment,4433120.17,4,Planned,Cash,201.0
15288,84,2023-06-13,Deposit,Account top-up,741502.42,4,Routine,Cash,206.0
15289,84,2025-07-21,Business,Business credit payment,3714377.91,5,Routine,Transfer,203.0
15290,84,2023-10-29,Deposit,Account top-up,2246570.13,4,Routine,Card,206.0
15291,84,2023-05-09,Personal needs,Consumer loan payment,1399798.59,3,Rational,Card,204.0
15292,84,2025-10-15,Card,Card replenishment,4315660.38,5,Routine,Cash,207.0
15293,84,2023-03-12,Business,Business credit payment,3144117.83,4,Routine,Transfer,203.0
15294,84,2023-07-30,Education,Student loan payment,1225750.39,4,Planned,Card,205.0
15295,84,2023-09-02,Personal needs,Consumer loan payment,1892084.47,4,Rational,Transfer,204.0
15296,84,2023-02-13,Healthcare,Insurance payment,2537426.65,3,Routine,Cash,208.0
15297,84,2023-12-28,Property,Mortgage payment,2556072.4,5,Planned,Cash,201.0
15298,84,2023-04-18,Charity,Zakat payment,84040.63,3,Routine,Card,
15299,84,2025-10-16,Business,Business credit payment,1092576.56,4,Rational,Card,203.0
15300,84,2023-12-06,Business,Business credit payment,1459398.31,4,Routine,Card,203.0
15301,84,2024-02-14,Deposit,Account top-up,61618.62,4,Routine,Cash,206.0
15302,84,2023-06-20,Card,Card replenishment,3053686.46,5,Rational,Cash,207.0
15303,84,2024-03-12,Personal needs,Consumer loan payment,3486869.52,3,Rational,Transfer,204.0
15304,84,2024-05-20,Property,Mortgage payment,4000438.4,4,Planned,Transfer,201.0
15305,84,2025-05-07,Charity,Zakat payment,198133.62,4,Planned,Transfer,
15306,84,2025-03-22,Business,Business credit payment,4075237.23,5,Planned,Transfer,203.0
15307,84,2025-09-10,Auto,Auto loan installment,3024745.31,4,Planned,Cash,202.0
